date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-11-19,3516,亞帝歐,TPEX,59560874,304285,0.0
2025-11-19,3520,華盈,TPEX,68846778,1619148,0.0
2025-11-19,3521,鴻翊,TPEX,128265552,211015,0.0
2025-11-19,3522,御嵿,TPEX,83971209,172119,0.0
2025-11-19,3523,迎輝,TPEX,64257868,34001,0.0
2025-11-19,3526,凡甲,TPEX,65134161,8091970,0.0
2025-11-19,3527,聚積,TPEX,44445125,2229150,0.0
2025-11-19,3529,力旺,TPEX,74673742,39061143,0.0
2025-11-19,3531,先益,TPEX,61175011,11804414,0.0
2025-11-19,3537,堡達,TPEX,56242979,1151262,0.0
2025-11-19,3540,曜越,TPEX,72458548,2201529,0.0
2025-11-19,3541,西柏,TPEX,56349142,555847,0.0
2025-11-19,3546,宇峻,TPEX,58427323,4325930,0.0
2025-11-19,3548,兆利,TPEX,67744175,2587248,0.0
2025-11-19,3551,世禾,TPEX,62274890,2714040,0.0
2025-11-19,3552,同致,TPEX,97918334,10779838,0.0
2025-11-19,3555,博士旺,TPEX,29998797,1064719,0.0
2025-11-19,3556,禾瑞亞,TPEX,63702844,2765430,0.0
2025-11-19,3558,神準,TPEX,59060881,2161043,0.0
2025-11-19,3564,其陽,TPEX,59123100,1377672,0.0
2025-11-19,3567,逸昌,TPEX,33954000,1015281,0.0
2025-11-19,3570,大塚,TPEX,17097000,7646450,0.0
2025-11-19,3577,泓格,TPEX,63965653,2799296,0.0
2025-11-19,3580,友威科,TPEX,39470657,2016328,0.0
2025-11-19,3581,博磊,TPEX,51006000,7006447,0.0
2025-11-19,3587,閎康,TPEX,67038234,7034551,0.0
2025-11-19,3594,磐儀,TPEX,95948358,2118812,0.0
2025-11-19,3597,映興,TPEX,39236440,490176,0.0
2025-11-19,3609,三一東林,TPEX,38419387,1002001,0.0
2025-11-19,3611,鼎翰,TPEX,47490134,5929702,0.0
2025-11-19,3615,安可,TPEX,68466976,2057568,0.0
2025-11-19,3623,富晶通,TPEX,29185946,400067,0.0
2025-11-19,3624,光頡,TPEX,117340842,50872671,0.0
2025-11-19,3625,西勝,TPEX,114246765,9441105,0.0
2025-11-19,3628,盈正,TPEX,45000000,2875094,0.0
2025-11-19,3629,地心引力,TPEX,32954782,9000,0.0
2025-11-19,3630,新鉅科,TPEX,204191848,84753728,0.0
2025-11-19,3631,晟楠,TPEX,81820909,6510301,0.0
2025-11-19,3632,研勤,TPEX,40889738,107986,0.0
2025-11-19,3646,艾恩特,TPEX,39297371,2837082,0.0
2025-11-19,3663,鑫科,TPEX,108494074,2089661,0.0
2025-11-19,3664,安瑞-KY,TPEX,59525482,21689415,0.0
2025-11-19,3666,光耀,TPEX,104894850,298969,0.0
2025-11-19,3672,康聯訊,TPEX,40790375,1004017,0.0
2025-11-19,3675,德微,TPEX,53057923,28783831,0.0
2025-11-19,3680,家登,TPEX,96039516,13474449,0.0
2025-11-19,3684,榮昌,TPEX,30001674,86999,0.0
2025-11-19,3685,元創精密,TPEX,79574000,1779006,0.0
2025-11-19,3687,歐買尬,TPEX,30059572,2054011,0.0
2025-11-19,3689,湧德,TPEX,85225676,3709198,0.0
2025-11-19,3691,碩禾,TPEX,91883420,2935052,0.0
2025-11-19,3693,營邦,TPEX,42990694,3785179,0.0
2025-11-19,3707,漢磊,TPEX,383222653,39468963,0.0
2025-11-19,3709,鑫聯大投控,TPEX,125569450,11984013,0.0
2025-11-19,3710,連展投控,TPEX,287250734,9283165,0.0
2025-11-19,3713,新晶投控,TPEX,88090000,385032,0.0
2025-11-19,4102,永日,TPEX,42373443,423197,0.0
2025-11-19,4105,東洋,TPEX,248649959,55561199,0.0
2025-11-19,4107,邦特,TPEX,69298336,5782457,0.0
2025-11-19,4109,加捷生醫,TPEX,118736681,1600071,0.0
2025-11-19,4111,濟生,TPEX,59832135,2018346,0.0
2025-11-19,4113,聯上,TPEX,231138137,2471292,0.0
2025-11-19,4114,健喬,TPEX,510175636,34669073,0.0
2025-11-19,4116,明基醫,TPEX,44566000,312049,0.0
2025-11-19,4120,友華,TPEX,86747119,5609063,0.0
2025-11-19,4121,優盛,TPEX,82748045,853280,0.0
2025-11-19,4123,晟德,TPEX,761225674,77105899,0.0
2025-11-19,4126,太醫,TPEX,72600000,7861463,0.0
2025-11-19,4127,天良,TPEX,45760000,414123,0.0
2025-11-19,4128,中天,TPEX,588170597,39761417,0.0
2025-11-19,4129,聯合,TPEX,96436704,14790681,0.0
2025-11-19,4130,健亞,TPEX,114887530,2093153,0.0
2025-11-19,4131,浩泰,TPEX,39500000,15000,0.0
2025-11-19,4138,曜亞,TPEX,39930000,206935,0.0
2025-11-19,4139,馬光-KY,TPEX,42549911,8486329,0.0
2025-11-19,4147,中裕,TPEX,273119225,25847982,0.0
2025-11-19,4153,鈺緯,TPEX,58668197,159972,0.0
2025-11-19,4154,樂威科-KY,TPEX,32327620,7054595,0.0
2025-11-19,4157,太景*-KY,TPEX,711834475,10950794,0.0
2025-11-19,4160,訊聯基因,TPEX,26690334,140812,0.0
2025-11-19,4161,聿新科,TPEX,59808204,817378,0.0
2025-11-19,4162,智擎,TPEX,145677640,10112672,0.0
2025-11-19,4163,鐿鈦,TPEX,49703893,1385886,0.0
2025-11-19,4166,友霖,TPEX,243035089,25608141,0.0
2025-11-19,4167,松瑞藥,TPEX,310444107,33682353,0.0
2025-11-19,4168,醣聯,TPEX,112521318,5209308,0.0
2025-11-19,4171,瑞基,TPEX,58457469,7834677,0.0
2025-11-19,4173,久裕,TPEX,74574355,2607569,0.0
2025-11-19,4174,浩鼎,TPEX,263159374,23915883,0.0
2025-11-19,4175,杏一,TPEX,42323307,54118,0.0
2025-11-19,4183,福永生技,TPEX,23800000,2000,0.0
2025-11-19,4188,安克,TPEX,63332900,55314,0.0
2025-11-19,4192,杏國,TPEX,35164500,108104,0.0
2025-11-19,4198,欣大健康,TPEX,24108000,284940,0.0
2025-11-19,4205,中華食,TPEX,97649228,505203,0.0
2025-11-19,4207,環泰,TPEX,198538008,3179227,0.0
2025-11-19,4303,信立,TPEX,94605317,685426,0.0
2025-11-19,4304,勝昱,TPEX,36038065,1389,0.0
2025-11-19,4305,世坤,TPEX,55014000,31365,0.0
2025-11-19,4401,東隆興,TPEX,122692012,1797772,0.0
2025-11-19,4402,郡都開發,TPEX,67991830,1523145,0.0
2025-11-19,4406,新昕纖,TPEX,51912000,96117,0.0
2025-11-19,4413,飛寶企業,TPEX,31314689,1794009,0.0
2025-11-19,4416,三圓,TPEX,73586213,402182,0.0
2025-11-19,4417,金洲,TPEX,83971399,4260919,0.0
2025-11-19,4419,皇家美食,TPEX,169163133,3883,0.0
2025-11-19,4420,光明,TPEX,40455000,260353,0.0
2025-11-19,4430,耀億,TPEX,56273609,1285912,0.0
2025-11-19,4432,銘旺實,TPEX,50589000,496220,0.0
2025-11-19,4433,興采,TPEX,61299774,34613,0.0
2025-11-19,4442,竣邦-KY,TPEX,30442938,20061744,0.0
2025-11-19,4502,健信,TPEX,57469686,2166102,0.0
2025-11-19,4503,金雨,TPEX,78313326,3009967,0.0
2025-11-19,4506,崇友,TPEX,177012000,4175661,0.0
2025-11-19,4510,高鋒,TPEX,108010689,5447002,0.0
2025-11-19,4513,福裕,TPEX,114361921,1806840,0.0
2025-11-19,4523,永彰,TPEX,64949000,1935013,0.0
2025-11-19,4527,方土霖,TPEX,76152370,1371242,0.0
2025-11-19,4528,江興鍛,TPEX,84165695,97655,0.0
2025-11-19,4529,淳紳,TPEX,84549096,13979945,0.0
2025-11-19,4530,宏易,TPEX,69437276,2100708,0.0
2025-11-19,4533,協易機,TPEX,158434110,8425631,0.0
2025-11-19,4534,慶騰,TPEX,86788948,680704,0.0
2025-11-19,4535,至興,TPEX,75661740,90152,0.0
2025-11-19,4538,大詠城,TPEX,58772991,83516,0.0
2025-11-19,4541,晟田,TPEX,67647068,3531595,0.0
2025-11-19,4542,科嶠,TPEX,32323417,1968219,0.0
2025-11-19,4543,萬在,TPEX,59772300,4180741,0.0
2025-11-19,4549,桓達,TPEX,57002445,713000,0.0
2025-11-19,4550,長佳,TPEX,37838783,583001,0.0
2025-11-19,4554,橙的,TPEX,26327464,6482509,0.0
2025-11-19,4556,旭然,TPEX,42302840,4649054,0.0
2025-11-19,4558,寶緯,TPEX,50000000,135000,0.0
2025-11-19,4561,健椿,TPEX,58521619,920105,0.0
2025-11-19,4563,百德,TPEX,54950000,1838135,0.0
2025-11-19,4568,科際精密,TPEX,31772125,6370251,0.0
2025-11-19,4577,達航科技,TPEX,49137998,1112100,0.0
2025-11-19,4580,捷流閥業,TPEX,46803109,1282458,0.0
2025-11-19,4584,君帆,TPEX,30002400,6080,0.0
2025-11-19,4609,唐鋒,TPEX,47946820,0,0.0
2025-11-19,4702,中美實,TPEX,72333200,31208546,0.0
2025-11-19,4706,大恭,TPEX,79030093,23251091,0.0
2025-11-19,4707,磐亞,TPEX,403715270,1651257,0.0
2025-11-19,4711,永純,TPEX,61056000,486873,0.0
2025-11-19,4714,永捷,TPEX,178088188,8180579,0.0
2025-11-19,4716,大立,TPEX,94427191,2493135,0.0
2025-11-19,4721,美琪瑪,TPEX,74986304,2068288,0.0
2025-11-19,4726,永昕,TPEX,207114300,43156508,0.0
2025-11-19,4728,雙美,TPEX,54463000,9742055,0.0
2025-11-19,4729,熒茂,TPEX,79226741,1025287,0.0
2025-11-19,4735,豪展,TPEX,41568758,21431,0.0
2025-11-19,4741,泓瀚,TPEX,34812079,477980,0.0
2025-11-19,4743,合一,TPEX,479296486,38295666,0.0
2025-11-19,4744,皇將,TPEX,54984332,4782426,0.0
2025-11-19,4745,合富-KY,TPEX,77449547,9516477,0.0
2025-11-19,4747,強生,TPEX,44932346,281875,0.0
2025-11-19,4749,新應材,TPEX,92732865,11487173,0.0
2025-11-19,4754,國碳科,TPEX,30283215,72967,0.0
2025-11-19,4760,勤凱,TPEX,32218283,850706,0.0
2025-11-19,4767,誠泰科技,TPEX,31415000,10000,0.0
2025-11-19,4768,晶呈科技,TPEX,47487969,3701330,0.0
2025-11-19,4772,台特化,TPEX,147681552,14815933,0.0
2025-11-19,4804,大略-KY,TPEX,60324920,2188219,0.0
2025-11-19,4806,桂田文創,TPEX,99947092,1882691,0.0
2025-11-19,4903,聯光通,TPEX,105343714,939457,0.0
2025-11-19,4905,台聯電,TPEX,29260044,2806181,0.0
2025-11-19,4907,富宇,TPEX,118145778,276589,0.0
2025-11-19,4908,前鼎,TPEX,78216907,2944561,0.0
2025-11-19,4909,新復興,TPEX,93356864,6958823,0.0
2025-11-19,4911,德英,TPEX,63719568,168332,0.0
2025-11-19,4923,力士,TPEX,33890800,269205,0.0
2025-11-19,4924,欣厚-KY,TPEX,37164409,14115668,0.0
2025-11-19,4931,新盛力,TPEX,65617761,4480747,0.0
2025-11-19,4933,友輝,TPEX,81989675,4969073,0.0
2025-11-19,4939,亞電,TPEX,98200868,4126414,0.0
2025-11-19,4946,辣椒,TPEX,7810946,1024865,0.0
2025-11-19,4950,金耘國際,TPEX,57729107,84988,0.0
2025-11-19,4951,精拓科,TPEX,34148713,1594001,0.0
2025-11-19,4953,緯軟,TPEX,73147014,7142877,0.0
2025-11-19,4966,譜瑞-KY,TPEX,80057788,31363234,0.0
2025-11-19,4971,IET-KY,TPEX,39985743,6938022,0.0
2025-11-19,4972,湯石照明,TPEX,56888587,1576434,0.0
2025-11-19,4973,廣穎,TPEX,65392843,2824018,0.0
2025-11-19,4974,亞泰,TPEX,72500104,3976014,0.0
2025-11-19,4979,華星光,TPEX,140839794,16104019,0.0
2025-11-19,4987,科誠,TPEX,31878000,954778,0.0
2025-11-19,4991,環宇-KY,TPEX,113648293,17543535,0.0
2025-11-19,4995,晶達,TPEX,42336036,887605,0.0
2025-11-19,5009,榮剛,TPEX,602471197,57236743,0.0
2025-11-19,5011,久陽,TPEX,100669738,661076,0.0
2025-11-19,5013,強新,TPEX,133416000,16310804,0.0
2025-11-19,5014,建錩,TPEX,183265054,3881242,0.0
2025-11-19,5015,華祺,TPEX,60639189,3554720,0.0
2025-11-19,5016,松和,TPEX,49622076,204207,0.0
2025-11-19,5201,凱衛,TPEX,38674600,3908315,0.0
2025-11-19,5202,力新,TPEX,89094000,3053754,0.0
2025-11-19,5205,中茂,TPEX,13500000,1,0.0
2025-11-19,5206,坤悅,TPEX,171517500,10808536,0.0
2025-11-19,5209,新鼎,TPEX,28427103,671981,0.0
2025-11-19,5210,寶碩,TPEX,82177779,1070754,0.0
2025-11-19,5211,蒙恬,TPEX,32024727,2671543,0.0
2025-11-19,5212,凌網,TPEX,34633000,7572371,0.0
2025-11-19,5213,亞昕,TPEX,721334326,7218977,0.0
2025-11-19,5220,萬達光電,TPEX,39667000,83503,0.0
2025-11-19,5223,安力-KY,TPEX,44549781,18734353,0.0
2025-11-19,5227,立凱-KY,TPEX,68000000,7880209,0.0
2025-11-19,5228,鈺鎧,TPEX,38056253,45000,0.0
2025-11-19,5230,雷笛克光學,TPEX,55976730,489404,0.0
2025-11-19,5236,凌陽創新,TPEX,60004038,1822556,0.0
2025-11-19,5245,智晶,TPEX,43160000,1615914,0.0
2025-11-19,5251,天鉞電,TPEX,33733377,9240358,0.0
2025-11-19,5263,智崴,TPEX,70558088,10338402,0.0
2025-11-19,5272,笙科,TPEX,55276118,1040104,0.0
2025-11-19,5274,信驊,TPEX,37802685,21666440,0.0
2025-11-19,5276,達輝-KY,TPEX,39500000,30421000,0.0
2025-11-19,5278,尚凡*,TPEX,300000000,3959057,0.0
2025-11-19,5287,數字,TPEX,60314050,11288049,0.0
2025-11-19,5289,宜鼎,TPEX,93507217,30923268,0.0
2025-11-19,5291,邑昇,TPEX,39890606,0,0.0
2025-11-19,5299,杰力,TPEX,50888981,701887,0.0
2025-11-19,5301,寶得利,TPEX,65890304,1716012,0.0
2025-11-19,5302,太欣,TPEX,159888349,293640,0.0
2025-11-19,5309,系統電,TPEX,191781375,12749501,0.0
2025-11-19,5310,天剛,TPEX,28943517,19000,0.0
2025-11-19,5312,寶島科,TPEX,60059898,5048233,0.0
2025-11-19,5314,世紀*,TPEX,292000000,24390162,0.0
2025-11-19,5315,光聯,TPEX,106351832,13509515,0.0
2025-11-19,5321,美而快,TPEX,53179802,931062,0.0
2025-11-19,5324,士開,TPEX,226379090,11748428,0.0
2025-11-19,5328,華容,TPEX,172710724,2808889,0.0
2025-11-19,5340,建榮,TPEX,194893964,113171144,0.0
2025-11-19,5344,立衛,TPEX,79447460,100333,0.0
2025-11-19,5345,馥鴻,TPEX,37795000,10976,0.0
2025-11-19,5347,世界,TPEX,1867392355,249135653,0.0
2025-11-19,5348,正能量智能,TPEX,14775917,3000,0.0
2025-11-19,5351,鈺創,TPEX,325595781,58760593,0.0
2025-11-19,5353,台林,TPEX,75500000,436015,0.0
2025-11-19,5355,佳總,TPEX,166122792,612015,0.0
2025-11-19,5356,協益,TPEX,103040000,3978040,0.0
2025-11-19,5364,力麗店,TPEX,63849940,283798,0.0
2025-11-19,5371,中光電,TPEX,390981110,53979000,0.0
2025-11-19,5381,合正,TPEX,244526837,1721204,0.0
2025-11-19,5386,青雲,TPEX,36080881,1990069,0.0
2025-11-19,5392,能率,TPEX,176562145,6463832,0.0
2025-11-19,5398,慕康生醫,TPEX,49465460,3100730,0.0
2025-11-19,5403,中菲,TPEX,76193090,4501006,0.0
2025-11-19,5410,國眾,TPEX,91324123,8408418,0.0
2025-11-19,5425,台半,TPEX,263485486,25494878,0.0
2025-11-19,5426,振發,TPEX,143800000,3562935,0.0
2025-11-19,5432,新門,TPEX,20687804,145259,0.0
2025-11-19,5438,東友,TPEX,112536565,1680472,0.0
2025-11-19,5439,高技,TPEX,92975752,21506469,0.0
2025-11-19,5443,均豪,TPEX,164496644,10051114,0.0
2025-11-19,5450,南良,TPEX,122403239,94532,0.0
2025-11-19,5452,佶優,TPEX,148763669,12689016,0.0
2025-11-19,5455,昇益,TPEX,65501813,55398,0.0
2025-11-19,5457,宣德,TPEX,174581500,56266236,0.0
2025-11-19,5460,同協,TPEX,58778130,682257,0.0
2025-11-19,5464,霖宏,TPEX,71071490,432155,0.0
2025-11-19,5465,富驊,TPEX,147682629,2374563,0.0
2025-11-19,5468,凱鈺,TPEX,58922909,72091,0.0
2025-11-19,5474,聰泰,TPEX,39756944,720531,0.0
2025-11-19,5475,德宏,TPEX,127127017,5965001,0.0
2025-11-19,5478,智冠,TPEX,156074332,30062197,0.0
2025-11-19,5481,新華,TPEX,71402891,18424222,0.0
2025-11-19,5483,中美晶,TPEX,641221651,114007400,0.0
2025-11-19,5487,通泰,TPEX,24222516,95045,0.0
2025-11-19,5488,松普,TPEX,91586124,937829,0.0
2025-11-19,5489,彩富,TPEX,102706441,1169694,0.0
2025-11-19,5490,同亨,TPEX,96152201,8307420,0.0
2025-11-19,5493,三聯,TPEX,43689255,478283,0.0
2025-11-19,5498,凱崴,TPEX,192448545,2409563,0.0
2025-11-19,5508,永信建,TPEX,217428133,6421959,0.0
2025-11-19,5511,德昌,TPEX,113440000,3573592,0.0
2025-11-19,5512,力麒,TPEX,766312494,40842284,0.0
2025-11-19,5514,三豐,TPEX,236118280,0,0.0
2025-11-19,5516,雙喜,TPEX,51545223,12459,0.0
2025-11-19,5520,力泰,TPEX,59975245,24000,0.0
2025-11-19,5523,豐謙,TPEX,155001464,350411,0.0
2025-11-19,5529,鉅陞,TPEX,101837481,638445,0.0
2025-11-19,5530,龍巖,TPEX,420084199,232373753,0.0
2025-11-19,5536,聖暉*,TPEX,124080930,34316017,0.0
2025-11-19,5543,桓鼎-KY,TPEX,45483593,28826,0.0
2025-11-19,5548,安倉,TPEX,57852013,91579,0.0
2025-11-19,5601,台聯櫃,TPEX,64800000,2423986,0.0
2025-11-19,5603,陸海,TPEX,104876607,5277365,0.0
2025-11-19,5604,中連,TPEX,108782968,3234006,0.0
2025-11-19,5609,中菲行,TPEX,142884000,22964473,0.0
2025-11-19,5701,劍湖山,TPEX,143000000,2103,0.0
2025-11-19,5703,亞都,TPEX,70239594,4662440,0.0
2025-11-19,5704,老爺知,TPEX,38861658,1819575,0.0
2025-11-19,5864,致和證,TPEX,454495572,13395538,0.0
2025-11-19,5878,台名,TPEX,25024303,143000,0.0
2025-11-19,5902,德記,TPEX,94500000,1189116,0.0
2025-11-19,5903,全家,TPEX,223220000,113605483,0.0
2025-11-19,5904,寶雅,TPEX,106443826,28083387,0.0
2025-11-19,5905,南仁湖,TPEX,281623235,7807660,0.0
2025-11-19,6015,宏遠證,TPEX,391581682,9780172,0.0
2025-11-19,6016,康和證,TPEX,686595508,27273944,0.0
2025-11-19,6020,大展證,TPEX,252353154,13000,0.0
2025-11-19,6021,美好證,TPEX,312515974,21313211,0.0
2025-11-19,6023,元大期,TPEX,319976288,5308626,0.0
2025-11-19,6026,福邦證,TPEX,396161841,12784303,0.0
2025-11-19,6101,寬魚國際,TPEX,114618371,690166,0.0
2025-11-19,6103,合邦,TPEX,13604891,93321,0.0
2025-11-19,6104,創惟,TPEX,91175107,16479950,0.0
2025-11-19,6109,亞元,TPEX,67825414,727648,0.0
2025-11-19,6111,大宇資,TPEX,109091051,9667963,0.0
2025-11-19,6113,亞矽,TPEX,52549455,1424167,0.0
2025-11-19,6114,久威,TPEX,43911937,558321,0.0
2025-11-19,6118,建達,TPEX,90889573,1555670,0.0
2025-11-19,6121,新普,TPEX,184970519,65355574,0.0
2025-11-19,6122,擎邦,TPEX,78091632,1960080,0.0
2025-11-19,6123,上奇,TPEX,62089430,1702595,0.0
2025-11-19,6124,業強,TPEX,182479945,92949462,0.0
2025-11-19,6125,廣運,TPEX,259011150,24172358,0.0
2025-11-19,6126,信音,TPEX,127826906,3328233,0.0
2025-11-19,6127,九豪,TPEX,108079751,3152823,0.0
2025-11-19,6129,普誠,TPEX,180943675,2656072,0.0
2025-11-19,6130,上亞科技,TPEX,44300000,81012,0.0
2025-11-19,6134,萬旭,TPEX,81882117,17563748,0.0
2025-11-19,6138,茂達,TPEX,74657000,20872840,0.0
2025-11-19,6140,訊達,TPEX,54897760,2152838,0.0
2025-11-19,6143,振曜,TPEX,86058897,7333009,0.0
2025-11-19,6144,得利影,TPEX,38273701,12813477,0.0
2025-11-19,6146,耕興,TPEX,101867199,30307362,0.0
2025-11-19,6147,頎邦,TPEX,744593539,147354884,0.0
2025-11-19,6148,驊宏資,TPEX,46603757,2413193,0.0
2025-11-19,6150,撼訊,TPEX,48345985,3054856,0.0
2025-11-19,6151,晉倫,TPEX,55257300,2387019,0.0
2025-11-19,6154,順發,TPEX,80080000,519124,0.0
2025-11-19,6156,松上,TPEX,107875010,4455696,0.0
2025-11-19,6158,禾昌,TPEX,55707288,460663,0.0
2025-11-19,6160,欣技,TPEX,68489120,3023883,0.0
2025-11-19,6161,捷波,TPEX,56237477,2650087,0.0
2025-11-19,6163,華電網,TPEX,142024234,6807999,0.0
2025-11-19,6167,久正,TPEX,146000000,5757364,0.0
2025-11-19,6169,昱泉,TPEX,23394960,64061,0.0
2025-11-19,6170,統振,TPEX,97260038,3372440,0.0
2025-11-19,6171,大城地產,TPEX,100000000,180174,0.0
2025-11-19,6173,信昌電,TPEX,172000000,7371156,0.0
2025-11-19,6174,安碁,TPEX,50000000,1571157,0.0
2025-11-19,6175,立敦,TPEX,150571812,26296313,0.0
2025-11-19,6179,亞通,TPEX,114669249,8568250,0.0
2025-11-19,6180,橘子,TPEX,175493573,42515006,0.0
2025-11-19,6182,合晶,TPEX,573796730,62943059,0.0
2025-11-19,6185,幃翔,TPEX,149867531,3960242,0.0
2025-11-19,6186,新潤,TPEX,172484600,3995613,0.0
2025-11-19,6187,萬潤,TPEX,96882315,16671264,0.0
2025-11-19,6188,廣明,TPEX,278358910,31640557,0.0
2025-11-19,6190,萬泰科,TPEX,170590192,12084861,0.0
2025-11-19,6194,育富,TPEX,48000000,1323913,0.0
2025-11-19,6195,詩肯,TPEX,50192942,22526200,0.0
2025-11-19,6198,瑞築,TPEX,171400350,81606,0.0
2025-11-19,6199,天品,TPEX,61760018,3046813,0.0
2025-11-19,6203,海韻電,TPEX,82401370,4254342,0.0
2025-11-19,6204,艾華,TPEX,23102080,77908,0.0
2025-11-19,6207,雷科,TPEX,79679910,3247549,0.0
2025-11-19,6208,日揚,TPEX,94462343,1425402,0.0
2025-11-19,6210,慶生,TPEX,35048000,88000,0.0
2025-11-19,6212,理銘,TPEX,102000000,488303,0.0
2025-11-19,6217,中探針,TPEX,117210018,5171852,0.0
2025-11-19,6218,豪勉,TPEX,64262000,442484,0.0
2025-11-19,6219,富旺,TPEX,124967090,1694756,0.0
2025-11-19,6220,岳豐,TPEX,146462640,2572147,0.0
2025-11-19,6221,晉泰,TPEX,124882375,1684902,0.0
2025-11-19,6222,立軒,TPEX,70588878,48000,0.0
2025-11-19,6223,旺矽,TPEX,94151106,29925373,0.0
2025-11-19,6227,茂綸,TPEX,76111786,519481,0.0
2025-11-19,6228,全譜,TPEX,26000000,91503,0.0
2025-11-19,6229,研通,TPEX,40360700,484576,0.0
2025-11-19,6231,系微,TPEX,45652186,2850319,0.0
2025-11-19,6233,旺玖,TPEX,81021896,2841446,0.0
2025-11-19,6234,高僑,TPEX,100386398,12132094,0.0
2025-11-19,6236,中湛,TPEX,41654039,9484,0.0
2025-11-19,6237,驊訊,TPEX,79645371,2900436,0.0
2025-11-19,6240,松崗,TPEX,22867370,78000,0.0
2025-11-19,6241,易通展,TPEX,48700000,333432,0.0
2025-11-19,6242,立康,TPEX,31806500,158693,0.0
2025-11-19,6244,茂迪,TPEX,387041875,43275152,0.0
2025-11-19,6245,立端,TPEX,146608303,8627858,0.0
2025-11-19,6246,臺龍,TPEX,37851415,442380,0.0
2025-11-19,6248,沛波,TPEX,99956149,783306,0.0
2025-11-19,6259,百徽,TPEX,26566146,10607455,0.0
2025-11-19,6261,久元,TPEX,128497989,4677529,0.0
2025-11-19,6263,普萊德,TPEX,62500964,856805,0.0
2025-11-19,6264,富裔,TPEX,136355291,33260,0.0
2025-11-19,6265,方土昶,TPEX,118172151,11416113,0.0
2025-11-19,6266,泰詠,TPEX,153871641,3502234,0.0
2025-11-19,6270,倍微,TPEX,72145759,425930,0.0
2025-11-19,6274,台燿,TPEX,276292413,78659367,0.0
2025-11-19,6275,元山,TPEX,78379607,2340621,0.0
2025-11-19,6276,安鈦克,TPEX,22043000,443986,0.0
2025-11-19,6279,胡連,TPEX,119015736,11933620,0.0
2025-11-19,6284,佳邦,TPEX,148980341,6297700,0.0
2025-11-19,6290,良維,TPEX,159088724,28954067,0.0
2025-11-19,6291,沛亨,TPEX,42000000,829098,0.0
2025-11-19,6292,迅德,TPEX,46600712,431013,0.0
2025-11-19,6294,智基,TPEX,26047106,229616,0.0
2025-11-19,6411,晶焱,TPEX,99248731,7774455,0.0
2025-11-19,6417,韋僑,TPEX,42274000,4217653,0.0
2025-11-19,6418,詠昇,TPEX,34522000,2688000,0.0
2025-11-19,6419,京晨科,TPEX,13159170,1129756,0.0
2025-11-19,6425,易發,TPEX,48602000,1559336,0.0
2025-11-19,6432,今展科,TPEX,32241771,485010,0.0
2025-11-19,6435,大中,TPEX,37461300,3218140,0.0
2025-11-19,6441,廣錠,TPEX,53318429,389332,0.0
2025-11-19,6461,益得,TPEX,163871000,1337195,0.0
2025-11-19,6462,神盾,TPEX,91250754,12123451,0.0
2025-11-19,6465,威潤,TPEX,47073685,72404,0.0
2025-11-19,6469,大樹,TPEX,149679202,13180486,0.0
2025-11-19,6470,宇智,TPEX,37694100,1865760,0.0
2025-11-19,6474,華豫寧,TPEX,52526199,0,0.0
2025-11-19,6482,弘煜科,TPEX,28634463,700593,0.0
2025-11-19,6485,點序,TPEX,45247008,5625263,0.0
2025-11-19,6486,互動,TPEX,50893286,1805349,0.0
2025-11-19,6488,環球晶,TPEX,478113725,108018387,0.0
2025-11-19,6492,生華科,TPEX,89703620,4745957,0.0
2025-11-19,6494,九齊,TPEX,31559690,1556450,0.0
2025-11-19,6496,科懋,TPEX,47502755,142740,0.0
2025-11-19,6498,久禾光,TPEX,46742892,599938,0.0
2025-11-19,6499,益安,TPEX,92244893,15344448,0.0
2025-11-19,6506,雙邦,TPEX,82360826,409994,0.0
2025-11-19,6508,惠光,TPEX,86538864,616035,0.0
2025-11-19,6509,聚和,TPEX,196543326,8478882,0.0
2025-11-19,6510,精測,TPEX,32789022,9099403,0.0
2025-11-19,6512,啟發電,TPEX,25260000,23923,0.0
2025-11-19,6516,勤崴國際,TPEX,56336935,677820,0.0
2025-11-19,6517,保勝光學,TPEX,30579053,234784,0.0
2025-11-19,6523,達爾膚,TPEX,45047625,709450,0.0
2025-11-19,6527,明達醫,TPEX,25458550,17050,0.0
2025-11-19,6530,創威,TPEX,33750000,1762607,0.0
2025-11-19,6532,瑞耘,TPEX,37445147,1067410,0.0
2025-11-19,6535,順藥,TPEX,168816825,9835186,0.0
2025-11-19,6538,倉和,TPEX,38073000,1512575,0.0
2025-11-19,6542,隆中,TPEX,42000630,7913186,0.0
2025-11-19,6546,正基,TPEX,66226937,5714920,0.0
2025-11-19,6547,高端疫苗,TPEX,328749050,22226714,0.0
2025-11-19,6548,長科*,TPEX,950488700,65881073,0.0
2025-11-19,6556,勝品,TPEX,28750000,171464,0.0
2025-11-19,6560,欣普羅,TPEX,32474715,2154791,0.0
2025-11-19,6561,是方,TPEX,77958370,6941002,0.0
2025-11-19,6568,宏觀,TPEX,30829000,915682,0.0
2025-11-19,6569,醫揚,TPEX,39014745,1232569,0.0
2025-11-19,6570,維田,TPEX,37119170,328001,0.0
2025-11-19,6574,霈方,TPEX,21990000,110225,0.0
2025-11-19,6576,逸達,TPEX,157348666,36007334,0.0
2025-11-19,6577,勁豐,TPEX,60060145,840058,0.0
